speaker_id,speaker_id_raw,l1_status,gender,sent_id,sentence_text,repetition,word,onset,offset,duration_ms,wav_path,sentence_index
ag,AG,fr,m,FRCORP65,Dis louche trois fois,5,dis,0.77,1.0,230.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp65.wav,62
ag,AG,fr,m,FRCORP65,Dis louche trois fois,5,louche,1.0,1.27,270.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp65.wav,62
ag,AG,fr,m,FRCORP65,Dis louche trois fois,5,trois,1.27,1.52,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp65.wav,62
ag,AG,fr,m,FRCORP65,Dis louche trois fois,5,fois,1.52,1.88,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp65.wav,62
ag,AG,fr,m,FRCORP66,Dis garage trois fois,5,dis,0.9,1.11,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp66.wav,63
ag,AG,fr,m,FRCORP66,Dis garage trois fois,5,garage,1.11,1.53,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp66.wav,63
ag,AG,fr,m,FRCORP66,Dis garage trois fois,5,trois,1.53,1.78,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp66.wav,63
ag,AG,fr,m,FRCORP66,Dis garage trois fois,5,fois,1.78,2.16,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp66.wav,63
ag,AG,fr,m,FRCORP67,Dis cache-cache trois fois,6,dis,1.12498,1.35,225.02,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp67.wav,64
ag,AG,fr,m,FRCORP67,Dis cache-cache trois fois,6,cachecache,1.35,1.93,580.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp67.wav,64
ag,AG,fr,m,FRCORP67,Dis cache-cache trois fois,6,trois,1.93,2.16,230.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp67.wav,64
ag,AG,fr,m,FRCORP67,Dis cache-cache trois fois,6,fois,2.16,2.53,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp67.wav,64
ag,AG,fr,m,FRCORP68,Dis divan trois fois,6,dis,1.41599,1.67,254.01,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp68.wav,65
ag,AG,fr,m,FRCORP68,Dis divan trois fois,6,divan,1.67,2.08,410.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp68.wav,65
ag,AG,fr,m,FRCORP68,Dis divan trois fois,6,trois,2.08,2.34,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp68.wav,65
ag,AG,fr,m,FRCORP68,Dis divan trois fois,6,fois,2.34,2.73573,395.73,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp68.wav,65
ag,AG,fr,m,FRCORP69,Dis sérieux trois fois,6,dis,1.73733,1.93,192.67,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp69.wav,66
ag,AG,fr,m,FRCORP69,Dis sérieux trois fois,6,sérieux,1.93,2.42,490.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp69.wav,66
ag,AG,fr,m,FRCORP69,Dis sérieux trois fois,6,trois,2.42,2.68,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp69.wav,66
ag,AG,fr,m,FRCORP69,Dis sérieux trois fois,6,fois,2.68,3.04064,360.64,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp69.wav,66
ag,AG,fr,m,FRCORP7,Dis louche trois fois,6,dis,1.4,1.67676,276.76,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp7.wav,67
ag,AG,fr,m,FRCORP7,Dis louche trois fois,6,louche,1.67676,2.02652,349.76,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp7.wav,67
ag,AG,fr,m,FRCORP7,Dis louche trois fois,6,trois,2.02652,2.27812,251.6,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp7.wav,67
ag,AG,fr,m,FRCORP7,Dis louche trois fois,6,fois,2.27812,2.73,451.88,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp7.wav,67
ag,AG,fr,m,FRCORP70,Dis juxtaposer trois fois,5,dis,1.22,1.48,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp70.wav,68
ag,AG,fr,m,FRCORP70,Dis juxtaposer trois fois,5,juxtaposer,1.48,2.18,700.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp70.wav,68
ag,AG,fr,m,FRCORP70,Dis juxtaposer trois fois,5,trois,2.18,2.43,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp70.wav,68
ag,AG,fr,m,FRCORP70,Dis juxtaposer trois fois,5,fois,2.43,2.81,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp70.wav,68
ag,AG,fr,m,FRCORP71,Dis garage trois fois,6,dis,1.18,1.38,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp71.wav,69
ag,AG,fr,m,FRCORP71,Dis garage trois fois,6,garage,1.38,1.83,450.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp71.wav,69
ag,AG,fr,m,FRCORP71,Dis garage trois fois,6,trois,1.83,2.09,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp71.wav,69
ag,AG,fr,m,FRCORP71,Dis garage trois fois,6,fois,2.09,2.52,430.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp71.wav,69
ag,AG,fr,m,FRCORP72,Dis j'en chie trois fois,6,dis,1.07,1.32,250.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp72.wav,70
ag,AG,fr,m,FRCORP72,Dis j'en chie trois fois,6,j'enchie,1.32,1.71085,390.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp72.wav,70
ag,AG,fr,m,FRCORP72,Dis j'en chie trois fois,6,trois,1.71085,1.95,239.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp72.wav,70
ag,AG,fr,m,FRCORP72,Dis j'en chie trois fois,6,fois,1.95,2.33033,380.33,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp72.wav,70
ag,AG,fr,m,FRCORP73,Dis juxtaposer trois fois,6,dis,0.88,1.12915,249.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp73.wav,71
ag,AG,fr,m,FRCORP73,Dis juxtaposer trois fois,6,juxtaposer,1.12915,1.81,680.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp73.wav,71
ag,AG,fr,m,FRCORP73,Dis juxtaposer trois fois,6,trois,1.81,2.07,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp73.wav,71
ag,AG,fr,m,FRCORP73,Dis juxtaposer trois fois,6,fois,2.07,2.43,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp73.wav,71
ag,AG,fr,m,FRCORP74,Dis pas ceux trois fois,6,dis,1.13921,1.38,240.79,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp74.wav,72
ag,AG,fr,m,FRCORP74,Dis pas ceux trois fois,6,pasceux,1.38,1.86,480.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp74.wav,72
ag,AG,fr,m,FRCORP74,Dis pas ceux trois fois,6,trois,1.86,2.12,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp74.wav,72
ag,AG,fr,m,FRCORP74,Dis pas ceux trois fois,6,fois,2.12,2.51,390.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp74.wav,72
ag,AG,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,dis,1.19422,1.41,215.78,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp75.wav,73
ag,AG,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,pourgabriel,1.41,2.15,740.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp75.wav,73
ag,AG,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,trois,2.15,2.41,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp75.wav,73
ag,AG,fr,m,FRCORP75,Dis pour Gabriel trois fois,6,fois,2.41,2.81,400.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp75.wav,73
ag,AG,fr,m,FRCORP76,Dis hier trois fois,6,dis,1.28,1.58332,303.32,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp76.wav,74
ag,AG,fr,m,FRCORP76,Dis hier trois fois,6,hier,1.58332,1.86,276.68,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp76.wav,74
ag,AG,fr,m,FRCORP76,Dis hier trois fois,6,trois,1.86,2.12,260.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp76.wav,74
ag,AG,fr,m,FRCORP76,Dis hier trois fois,6,fois,2.12,2.5,380.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp76.wav,74
ag,AG,fr,m,FRCORP77,Dis tulle trois fois,5,dis,1.4,1.64,240.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp77.wav,75
ag,AG,fr,m,FRCORP77,Dis tulle trois fois,5,tulle,1.64,1.9467,306.7,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp77.wav,75
ag,AG,fr,m,FRCORP77,Dis tulle trois fois,5,trois,1.9467,2.19756,250.86,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp77.wav,75
ag,AG,fr,m,FRCORP77,Dis tulle trois fois,5,fois,2.19756,2.6,402.44,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp77.wav,75
ag,AG,fr,m,FRCORP78,Dis tsarine trois fois,6,dis,1.00244,1.19291,190.47,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp78.wav,76
ag,AG,fr,m,FRCORP78,Dis tsarine trois fois,6,tsarine,1.19291,1.66484,471.93,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp78.wav,76
ag,AG,fr,m,FRCORP78,Dis tsarine trois fois,6,trois,1.66484,1.89,225.16,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp78.wav,76
ag,AG,fr,m,FRCORP78,Dis tsarine trois fois,6,fois,1.89,2.31,420.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp78.wav,76
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,1.75,1.93,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roue,1.93,2.15,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,sur,2.15,2.42,270.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,2.42,2.57,150.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,rue,2.57,2.76,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roule,2.76,3.11,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,3.11,3.46,350.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,rue,3.46,3.68,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,sous,3.68,3.9,220.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,la,3.9,4.1,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,rue,4.1,4.33926,239.26,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,roue,4.33926,4.65681,317.55,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP8,la roue sur la rue roule ; la rue sous la roue reste,6,reste,4.87,5.52,650.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp8.wav,77
ag,AG,fr,m,FRCORP9,Dis tulle trois fois,6,dis,1.46,1.71956,259.56,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp9.wav,78
ag,AG,fr,m,FRCORP9,Dis tulle trois fois,6,tulle,1.71956,2.04,320.44,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp9.wav,78
ag,AG,fr,m,FRCORP9,Dis tulle trois fois,6,trois,2.04,2.2885,248.5,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp9.wav,78
ag,AG,fr,m,FRCORP9,Dis tulle trois fois,6,fois,2.2885,2.65472,366.22,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AG\ag_fra_list1_FRcorp9.wav,78
an,AN,fr,m,FRCORP1,Dis j'en chie trois fois,1,dis,0.75307,1.11211,359.04,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp1.wav,1
an,AN,fr,m,FRCORP1,Dis j'en chie trois fois,1,j'enchie,1.11211,1.47292,360.81,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp1.wav,1
an,AN,fr,m,FRCORP1,Dis j'en chie trois fois,1,trois,1.47292,1.69,217.08,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp1.wav,1
an,AN,fr,m,FRCORP1,Dis j'en chie trois fois,1,fois,1.69,2.01,320.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp1.wav,1
an,AN,fr,m,FRCORP10,Dis juxtaposer trois fois,1,dis,0.40138,0.62,218.62,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp10.wav,2
an,AN,fr,m,FRCORP10,Dis juxtaposer trois fois,1,juxtaposer,0.62,1.26,640.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp10.wav,2
an,AN,fr,m,FRCORP10,Dis juxtaposer trois fois,1,trois,1.26,1.47,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp10.wav,2
an,AN,fr,m,FRCORP10,Dis juxtaposer trois fois,1,fois,1.47,1.77,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp10.wav,2
an,AN,fr,m,FRCORP11,Dis pas ceux trois fois,1,dis,0.58,0.78072,200.72,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp11.wav,3
an,AN,fr,m,FRCORP11,Dis pas ceux trois fois,1,pasceux,0.78072,1.1,319.28,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp11.wav,3
an,AN,fr,m,FRCORP11,Dis pas ceux trois fois,1,trois,1.1,1.3,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp11.wav,3
an,AN,fr,m,FRCORP11,Dis pas ceux trois fois,1,fois,1.3,1.59538,295.38,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp11.wav,3
an,AN,fr,m,FRCORP12,Dis garage trois fois,1,dis,0.5,0.69,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp12.wav,4
an,AN,fr,m,FRCORP12,Dis garage trois fois,1,garage,0.69,1.06,370.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp12.wav,4
an,AN,fr,m,FRCORP12,Dis garage trois fois,1,trois,1.06,1.25,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp12.wav,4
an,AN,fr,m,FRCORP12,Dis garage trois fois,1,fois,1.25,1.56,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp12.wav,4
an,AN,fr,m,FRCORP13,Dis tsarine trois fois,1,dis,0.44,0.63074,190.74,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp13.wav,5
an,AN,fr,m,FRCORP13,Dis tsarine trois fois,1,tsarine,0.63074,1.06284,432.1,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp13.wav,5
an,AN,fr,m,FRCORP13,Dis tsarine trois fois,1,trois,1.06284,1.25,187.16,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp13.wav,5
an,AN,fr,m,FRCORP13,Dis tsarine trois fois,1,fois,1.25,1.55,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp13.wav,5
an,AN,fr,m,FRCORP14,Dis cache-cache trois fois,1,dis,0.37889,0.55,171.11,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp14.wav,6
an,AN,fr,m,FRCORP14,Dis cache-cache trois fois,1,cachecache,0.55,0.986,436.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp14.wav,6
an,AN,fr,m,FRCORP14,Dis cache-cache trois fois,1,trois,0.986,1.17,184.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp14.wav,6
an,AN,fr,m,FRCORP14,Dis cache-cache trois fois,1,fois,1.17,1.46947,299.47,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp14.wav,6
an,AN,fr,m,FRCORP15,Dis tsarine trois fois,2,dis,0.38,0.55239,172.39,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp15.wav,7
an,AN,fr,m,FRCORP15,Dis tsarine trois fois,2,tsarine,0.55239,0.94501,392.62,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp15.wav,7
an,AN,fr,m,FRCORP15,Dis tsarine trois fois,2,trois,0.94501,1.13,184.99,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp15.wav,7
an,AN,fr,m,FRCORP15,Dis tsarine trois fois,2,fois,1.13,1.44,310.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp15.wav,7
an,AN,fr,m,FRCORP16,Dis tulle trois fois,1,dis,0.43737,0.67,232.63,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp16.wav,8
an,AN,fr,m,FRCORP16,Dis tulle trois fois,1,tulle,0.67,0.89591,225.91,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp16.wav,8
an,AN,fr,m,FRCORP16,Dis tulle trois fois,1,trois,0.89591,1.09,194.09,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp16.wav,8
an,AN,fr,m,FRCORP16,Dis tulle trois fois,1,fois,1.09,1.39,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp16.wav,8
an,AN,fr,m,FRCORP17,Dis louche trois fois,1,dis,0.33,0.5708,240.8,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp17.wav,9
an,AN,fr,m,FRCORP17,Dis louche trois fois,1,louche,0.5708,0.81,239.2,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp17.wav,9
an,AN,fr,m,FRCORP17,Dis louche trois fois,1,trois,0.81,0.99853,188.53,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp17.wav,9
an,AN,fr,m,FRCORP17,Dis louche trois fois,1,fois,0.99853,1.31,311.47,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp17.wav,9
an,AN,fr,m,FRCORP18,Dis j'en chie trois fois,2,dis,0.41,0.62,210.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp18.wav,10
an,AN,fr,m,FRCORP18,Dis j'en chie trois fois,2,j'enchie,0.62,0.99415,374.15,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp18.wav,10
an,AN,fr,m,FRCORP18,Dis j'en chie trois fois,2,trois,0.99415,1.21,215.85,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp18.wav,10
an,AN,fr,m,FRCORP18,Dis j'en chie trois fois,2,fois,1.21,1.4998,289.8,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp18.wav,10
an,AN,fr,m,FRCORP19,Dis pas ceux trois fois,2,dis,0.49,0.69,200.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp19.wav,11
an,AN,fr,m,FRCORP19,Dis pas ceux trois fois,2,pasceux,0.69,1.05028,360.28,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp19.wav,11
an,AN,fr,m,FRCORP19,Dis pas ceux trois fois,2,trois,1.05028,1.26225,211.97,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp19.wav,11
an,AN,fr,m,FRCORP19,Dis pas ceux trois fois,2,fois,1.26225,1.56,297.75,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp19.wav,11
an,AN,fr,m,FRCORP2,Dis sérieux trois fois,1,dis,0.51,0.69,180.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp2.wav,12
an,AN,fr,m,FRCORP2,Dis sérieux trois fois,1,sérieux,0.69,1.05,360.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp2.wav,12
an,AN,fr,m,FRCORP2,Dis sérieux trois fois,1,trois,1.05,1.24,190.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp2.wav,12
an,AN,fr,m,FRCORP2,Dis sérieux trois fois,1,fois,1.24,1.54,300.0,data\raw\ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\AN\an_fra_list1_FRcorp2.wav,12
